rule_id,message,file,line,col,index,Annotator_1,Annotator_2,Resolution,Last Round,Resolution comment,same,issue_local,reported_as,issue_url,status,reason,comment_2,reason.1,label,url,repo_owner,repo_name,name,stars,issues,forks,contributors,commits,latest_commit_date,days_since_latest_commit
ql-op-after-optimization,Operation measure applied to transpiled circuit: qc.,source_59a0eb956a0d4e6b8720f272136f2799_9b8ba7.py,34,,Operation measure applied to transpiled circuit: qc.source_59a0eb956a0d4e6b8720f272136f2799_9b8ba7.py34,TP,TP,TP,TP,,True,08_caae3b_34,no_because_test,,,ROAO2,,,TP,https://github.com/ArfatSalman/qc-test/blob/9ec9efff192318b71e8cd06a49abc676196315cb/warnings/program_pairs/06_59a0eb/source_59a0eb956a0d4e6b8720f272136f2799.py,ArfatSalman,qc-test,qcross,2.0,0.0,0.0,1.0,21.0,2023-06-11 22:05:56+00:00,266.0
ql-op-after-optimization,Operation measure applied to transpiled circuit: qc.,source_948f90de9947418289b220bd2e61caa3_caae3b.py,58,,Operation measure applied to transpiled circuit: qc.source_948f90de9947418289b220bd2e61caa3_caae3b.py58,TP,TP,TP,TP,,True,08_caae3b_58,no_because_test,,,ROAO2,,,TP,https://github.com/ArfatSalman/qc-test/blob/9ec9efff192318b71e8cd06a49abc676196315cb/miscellanea/intersting_cases/metamorphic_testing/06_948f90/source_948f90de9947418289b220bd2e61caa3.py,ArfatSalman,qc-test,qcross,2.0,0.0,0.0,1.0,21.0,2023-06-11 22:05:56+00:00,266.0
ql-constant-classic-bit,"Circuit 'game' measures qubit '0' but never uses it.
Circuit 'game' measures qubit '1' but never uses it.",chsh_e87627.py,79,12.0,"Circuit 'game' measures qubit '0' but never uses it.
Circuit 'game' measures qubit '1' but never uses it.chsh_e87627.py79",FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/syrianah/Algorytmy-Kwantowe/blob/4889a88dba73103b878921a469e92408c3f2dcb9/Qiskit/chsh.py,syrianah,Algorytmy-Kwantowe,Algorytmy-Kwantowe,1.0,0.0,1.0,1.0,30.0,2022-02-06 05:45:54+00:00,757.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_1ba1af.py,267,11.0,Circuit 'circuit' measures qubit '1' but never uses it.a00_qiskit_introduction_1ba1af.py267,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/techwithshadab/QuantumComputing/blob/a5a03cb9da4991b75172c00d6e6eb23fbf49b5fc/QSilver%202021/silver/A00_Qiskit_Introduction.ipynb,techwithshadab,QuantumComputing,QuantumComputing,1.0,0.0,1.0,1.0,30.0,2021-05-31 11:08:25+00:00,1008.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.
Circuit 'qc' measures qubit '16' but never uses it.
Circuit 'qc' measures qubit '17' but never uses it.
Circuit 'qc' measures qubit '18' but never uses it.
Circuit 'qc' measures qubit '19' but never uses it.
Circuit 'qc' measures qubit '20' but never uses it.
Circuit 'qc' measures qubit '21' but never uses it.
Circuit 'qc' measures qubit '22' but never uses it.
Circuit 'qc' measures qubit '23' but never uses it.
Circuit 'qc' measures qubit '24' but never uses it.
Circuit 'qc' measures qubit '25' but never uses it.
Circuit 'qc' measures qubit '26' but never uses it.
Circuit 'qc' measures qubit '27' but never uses it.
Circuit 'qc' measures qubit '28' but never uses it.
Circuit 'qc' measures qubit '29' but never uses it.
Circuit 'qc' measures qubit '30' but never uses it.",mnist_dd2c4f.py,97,10.0,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '3' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.
Circuit 'qc' measures qubit '16' but never uses it.
Circuit 'qc' measures qubit '17' but never uses it.
Circuit 'qc' measures qubit '18' but never uses it.
Circuit 'qc' measures qubit '19' but never uses it.
Circuit 'qc' measures qubit '20' but never uses it.
Circuit 'qc' measures qubit '21' but never uses it.
Circuit 'qc' measures qubit '22' but never uses it.
Circuit 'qc' measures qubit '23' but never uses it.
Circuit 'qc' measures qubit '24' but never uses it.
Circuit 'qc' measures qubit '25' but never uses it.
Circuit 'qc' measures qubit '26' but never uses it.
Circuit 'qc' measures qubit '27' but never uses it.
Circuit 'qc' measures qubit '28' but never uses it.
Circuit 'qc' measures qubit '29' but never uses it.
Circuit 'qc' measures qubit '30' but never uses it.mnist_dd2c4f.py97",NW,,,NW,,,,,,,RCC9,,,NW,https://github.com/dreaming-panda/quantum-ml/blob/109436d1aea5e15c856b7400cefa4e4d43723098/mnist.py,dreaming-panda,quantum-ml,quantum-ml,1.0,1.0,0.0,1.0,30.0,2022-09-16 13:29:13+00:00,535.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,lab12tests_488d7c.py,34,19.0,Circuit 'circuit' measures qubit '0' but never uses it.lab12tests_488d7c.py34,FP,FP,FP,FP,,True,,,,,RCC3,,,FP,https://github.com/fostersmith/BWSI/blob/5c8f44877439e5ffdb5b05b7400c573fc1f9ba97/exercises/QiskitExercises/Tests/lab12tests.py,fostersmith,BWSI,BWSI,0.0,0.0,0.0,1.0,7.0,2022-07-22 16:51:09+00:00,590.0
ql-constant-classic-bit,Circuit 'qcHERR' measures qubit '3' but never uses it.,herrtestcomptimetiffoli_cf1dac.py,111,10.0,Circuit 'qcHERR' measures qubit '3' but never uses it.herrtestcomptimetiffoli_cf1dac.py111,TP,,,TP,,,,no_inactive,,,RCC4,,,TP,https://github.com/Seanaventure/HighErrorRateRouting/blob/dd4d9d3ea04076d278ccfc859a2baf94c3cc654f/HERRTestCompTimeTiffoli.py,Seanaventure,HighErrorRateRouting,HighErrorRateRouting,0.0,0.0,0.0,1.0,11.0,2022-04-18 20:38:38+00:00,685.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",deutsch_jozsa_s_20functions_b84a95.py,98,11.0,"Circuit 'circuit' measures qubit '1' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.deutsch_jozsa_s_20functions_b84a95.py98",TP,,,TP,,,,no_inactive,,,RCC7,,,TP,https://github.com/jcontreras2693/CNYT-Tarea-5/blob/d6a921437714e0bc2f75708d5368002262990aff/Deutsch-Jozsa's%20Functions.py,jcontreras2693,CNYT-Tarea-5,CNYT-Tarea-5,0.0,0.0,0.0,1.0,1.0,2022-11-28 00:53:55+00:00,462.0
ql-constant-classic-bit,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.",bs_enc_sim_c01383.py,16,8.0,"Circuit 'circ' measures qubit '1' but never uses it.
Circuit 'circ' measures qubit '0' but never uses it.
Circuit 'circ' measures qubit '2' but never uses it.bs_enc_sim_c01383.py16",NW,,,NW,,,,,,,RCC1,,,NW,https://github.com/lukasszz/qiskit-exp/blob/ce14d53735870e7b6ace352629eb4049e9cd6740/bbdays/bs_enc-sim.py,lukasszz,qiskit-exp,qiskit-exp,0.0,3.0,0.0,1.0,30.0,2021-03-14 21:23:30+00:00,1085.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.",balanceada_3_11881b.py,72,11.0,"Circuit 'circuit' measures qubit '0' but never uses it.
Circuit 'circuit' measures qubit '2' but never uses it.balanceada_3_11881b.py72",TP,,,TP,,,08_48d67f_11,comment_in_related_report,https://github.com/Nat15005/DeutschYDeutsch-Jozsa/issues/1,28/02/2024,RCC7,,,TP,https://github.com/Nat15005/DeutschYDeutsch-Jozsa/blob/07c15bcc325bfc04979230769f4075e1124fb0b9/Funciones_DEUTSCH-JOZSA/Balanceada_3.py,Nat15005,DeutschYDeutsch-Jozsa,DeutschYDeutsch-Jozsa,0.0,1.0,0.0,1.0,17.0,2022-11-27 23:44:59+00:00,462.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,tabula_rasa_768589.py,16,11.0,Circuit 'circuit' measures qubit '0' but never uses it.tabula_rasa_768589.py16,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/it-security-kassel-nordhessen/meetup/blob/aed0b0d111438b9479fafb6c387d103f2e35dd02/2019_06_12_38th/quantum_computing/code/qiskit/tabula_rasa/tabula_rasa.py,it-security-kassel-nordhessen,meetup,meetup,34.0,2.0,11.0,9.0,30.0,2024-02-26 09:58:55+00:00,7.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,aatoms_of_computation_ed6fac.py,202,6.0,Circuit 'qc' measures qubit '2' but never uses it.aatoms_of_computation_ed6fac.py202,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/TanyaJazzTeam/29_1_06_Pub/blob/3f388bd5b15a424a95673427faa64a0e0ec2c080/aatoms-of-computation.ipynb,TanyaJazzTeam,29_1_06_Pub,29_1_06_Pub,0.0,6.0,0.0,2.0,24.0,2022-07-07 07:49:21+00:00,606.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_checkpoint_78fe1f.py,366,11.0,Circuit 'circuit' measures qubit '1' but never uses it.a00_qiskit_introduction_checkpoint_78fe1f.py366,TP,,,TP,,,,no_teaching_code,"We could also add the checker that looks for tokens of IBM Quantum cloud we have quite a few of those, but they look very traditional, basically a regex.",,RCC5,,,TP,https://github.com/gkorpal/QSilver/blob/744721523e2c5bfdb86afd82517d4f7201bf2bec/silver/.ipynb_checkpoints/A00_Qiskit_Introduction-checkpoint.ipynb,gkorpal,QSilver,QSilver,0.0,0.0,0.0,2.0,30.0,2022-08-16 05:59:19+00:00,566.0
ql-constant-classic-bit,"Circuit 'circuit4' measures qubit '2' but never uses it.
Circuit 'circuit4' measures qubit '3' but never uses it.",basics_64c7b2.py,580,12.0,"Circuit 'circuit4' measures qubit '2' but never uses it.
Circuit 'circuit4' measures qubit '3' but never uses it.basics_64c7b2.py580",TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/sara-nl/QuantumComputing/blob/36c86dba469d34a9e3afd59cbcdb2f349dbf0079/notebooks/Basics.ipynb,sara-nl,QuantumComputing,QuantumComputing,3.0,0.0,3.0,4.0,30.0,2023-04-23 16:09:04+00:00,315.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.",hello_b14c35.py,30,6.0,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.
Circuit 'qc' measures qubit '4' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '14' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.hello_b14c35.py30",TP,,,TP,,,,no_inactive,,,RCC4,,,TP,https://github.com/mickahell/quantum_experiments/blob/40c9a193baa5fbe9d8bdf52af63a0606496d92c3/qiskit/hello_quantum/hello.py,mickahell,quantum_experiments,quantum_experiments,2.0,0.0,3.0,1.0,30.0,2023-03-20 17:32:52+00:00,349.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,inner_product_1c9da7.py,24,10.0,Circuit 'qc' measures qubit '2' but never uses it.inner_product_1c9da7.py24,FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/AvyukthN/research/blob/5d43bba12c40f72a1cf7f451553fb9e739c4fd6c/A_Star_imp2/inner_product.py,AvyukthN,research,research,0.0,0.0,0.0,1.0,7.0,2022-03-01 06:26:48+00:00,734.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,utils_e15f70.py,128,10.0,Circuit 'qc' measures qubit '0' but never uses it.utils_e15f70.py128,FP,FP,FP,FP,,True,,,,,RCC3,,,FP,https://github.com/amacaluso/Quantum-Algorithm-for-Ensemble-Learning/blob/3878d9a924aa8a838272082b838d6dceafcfdad6/Utils.py,amacaluso,Quantum-Algorithm-for-Ensemble-Learning,Quantum-Algorithm-for-Ensemble-Learning,3.0,0.0,0.0,1.0,27.0,2020-08-01 23:40:18+00:00,1310.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '1' but never uses it.,a00_qiskit_introduction_79143b.py,270,11.0,Circuit 'circuit' measures qubit '1' but never uses it.a00_qiskit_introduction_79143b.py270,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/sbbzplt/nickel/blob/763a14717434362f26363581234c9495747afd35/nickel/A00_Qiskit_Introduction.ipynb,sbbzplt,nickel,nickel,0.0,0.0,0.0,1.0,22.0,2022-11-11 20:22:16+00:00,478.0
ql-constant-classic-bit,"Circuit 'circuit' measures qubit '2' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.",functionsjozsa_428a2d.py,232,15.0,"Circuit 'circuit' measures qubit '2' but never uses it.
Circuit 'circuit' measures qubit '3' but never uses it.functionsjozsa_428a2d.py232",TP,,,TP,,,,no_because_test,,,RCC5,,,TP,https://github.com/SamuRoj/Algoritmo-Deutsch-y-Deutsch-Jozsa/blob/a0d9863bbfc709b32e5def0d5a9d25555866ebf8/FunctionsJozsa.py,SamuRoj,Algoritmo-Deutsch-y-Deutsch-Jozsa,Algoritmo-Deutsch-y-Deutsch-Jozsa,0.0,0.0,0.0,1.0,16.0,2022-11-27 21:06:40+00:00,462.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",superpositions_26c0f1.py,12,10.0,"Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.superpositions_26c0f1.py12",TP,,,TP,,,,no_inactive,,,RCC4,,,TP,https://github.com/pdebus/IBMQuantumChallenge2020/blob/366552f9f8129f73d5483f8c9d7f9df1afb8d929/src/circuit_parts/superpositions.py,pdebus,IBMQuantumChallenge2020,IBMQuantumChallenge2020,0.0,0.0,0.0,1.0,4.0,2021-01-15 11:57:15+00:00,1144.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",hello_qiskit_fbeb2e.py,14,8.0,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.hello_qiskit_fbeb2e.py14",FP,,,FP,,,,,,,RCC2,,,FP,https://github.com/andrepn/qiskit_learning/blob/427b7458d9e804592a0fe4d131c6fda74c31348b/projects/hello_qiskit/hello_qiskit.py,andrepn,qiskit_learning,qiskit_learning,0.0,0.0,0.0,1.0,1.0,2019-03-07 20:26:36+00:00,1823.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.",test_compiler_907f66.py,371,14.0,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '5' but never uses it.
Circuit 'qc' measures qubit '6' but never uses it.
Circuit 'qc' measures qubit '7' but never uses it.
Circuit 'qc' measures qubit '10' but never uses it.
Circuit 'qc' measures qubit '15' but never uses it.
Circuit 'qc' measures qubit '8' but never uses it.
Circuit 'qc' measures qubit '9' but never uses it.
Circuit 'qc' measures qubit '11' but never uses it.
Circuit 'qc' measures qubit '12' but never uses it.
Circuit 'qc' measures qubit '13' but never uses it.test_compiler_907f66.py371",TP,,,TP,,,,no_because_test,,,RCC6,,,TP,https://github.com/niefermar/CuanticaProgramacion/blob/cf066149b4bd769673e83fd774792e9965e5dbc0/test/python/test_compiler.py,niefermar,CuanticaProgramacion,CuanticaProgramacion,0.0,0.0,0.0,30.0,30.0,2018-08-04 15:14:06+00:00,2038.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,new_guess_function_e73975.py,142,15.0,Circuit 'circuit' measures qubit '0' but never uses it.new_guess_function_e73975.py142,FP,TP,TP,TP,"When something is initialized you know the state, so no need to measure it.",False,,TO_DISCUSS,,,RCC1,,,TP,https://github.com/iamtxena/quantum-channel-discrimination/blob/3d3d1347e5acb18507c0a21650fdaf9635fb66f5/src/old/new-guess-function.ipynb,iamtxena,quantum-channel-discrimination,quantum-channel-discrimination,0.0,0.0,0.0,2.0,30.0,2021-10-10 15:39:15+00:00,875.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '3' but never uses it.,18_09b403.py,43,10.0,Circuit 'qc' measures qubit '3' but never uses it.18_09b403.py43,FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/Mirkesx/quantum_programming/blob/f7674cf833035a8115442a7f7ad49fef9f4c85ed/Exercises/18.py,Mirkesx,quantum_programming,quantum_programming,0.0,0.0,0.0,1.0,21.0,2022-02-21 08:46:16+00:00,742.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '2' but never uses it.,ex1_98892e.py,93,10.0,Circuit 'qc' measures qubit '2' but never uses it.ex1_98892e.py93,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/mturnansky/qiskit_textbook/blob/ab267a14190e1bcea1a30abc1d96e52daca7b779/content/ch-ex/ex1.ipynb,mturnansky,qiskit_textbook,qiskit_textbook,0.0,0.0,0.0,1.0,5.0,2022-12-26 21:36:14+00:00,433.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.",qiskit_visualization_3c6897.py,15,8.0,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.qiskit_visualization_3c6897.py15",FP,,,FP,,,,,,,RCC2,,,FP,https://github.com/ayush0624/QIGA2-Tuned/blob/924928d6d4532d9456cb883903e25b4e05ea70a4/Code/QIGA-2/Qiskit_Visualization.py,ayush0624,QIGA2-Tuned,QIGA2-Tuned,0.0,0.0,1.0,1.0,30.0,2021-02-02 17:36:00+00:00,1125.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,err_10214c.py,33,6.0,Circuit 'qc' measures qubit '0' but never uses it.err_10214c.py33,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/SarthakCh/mine/blob/4eec176f7057d6d12a396742b88432d24f982793/err.py,SarthakCh,mine,mine,0.0,0.0,0.0,1.0,2.0,2021-08-31 10:52:22+00:00,916.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '1' but never uses it.,hadamard_b2fac2.py,12,14.0,Circuit 'qc' measures qubit '1' but never uses it.hadamard_b2fac2.py12,TP,,,TP,,,,no_inactive,,,RCC4,,,TP,https://github.com/Thoughtscript/x_team_quantum/blob/0eebca323be8b4824a5ceb7c13090757c57d2dd5/quantum-py/hadamard.py,Thoughtscript,x_team_quantum,x_team_quantum,2.0,0.0,3.0,1.0,10.0,2018-05-26 00:09:46+00:00,2109.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qiskit_test_49241d.py,69,10.0,Circuit 'qc' measures qubit '0' but never uses it.qiskit_test_49241d.py69,FP,,,FP,,,,,,,RCC2,,,FP,https://github.com/boyesjo/tma4500/blob/41c56c2cd29e3763832334701fd2c676f2cb4bc8/code/qcnn_pennylane/qiskit_test.py,boyesjo,tma4500,tma4500,0.0,0.0,0.0,1.0,30.0,2022-12-22 12:24:42+00:00,438.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,basics_64c7b2.py,181,11.0,Circuit 'circuit' measures qubit '0' but never uses it.basics_64c7b2.py181,NW,,,NW,,,,no_teaching_code,,,RCC1,,,NW,https://github.com/sara-nl/QuantumComputing/blob/36c86dba469d34a9e3afd59cbcdb2f349dbf0079/notebooks/Basics.ipynb,sara-nl,QuantumComputing,QuantumComputing,3.0,0.0,3.0,4.0,30.0,2023-04-23 16:09:04+00:00,315.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,representing_qubit_states_610048.py,153,6.0,Circuit 'qc' measures qubit '0' but never uses it.representing_qubit_states_610048.py153,TP,,,TP,,,,no_interactive_use,,,RCC5,,,TP,https://github.com/Qiskit/platypus/blob/d8ade9b2c45b7615eed9ea2552887a1a41cdde69/translations/bn/ch-states/representing-qubit-states.ipynb,Qiskit,platypus,platypus,101.0,0.0,230.0,30.0,30.0,2024-02-08 15:49:34+00:00,24.0
ql-constant-classic-bit,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.
Circuit 'meas' measures qubit '3' but never uses it.",bernaz_035353.py,35,8.0,"Circuit 'meas' measures qubit '0' but never uses it.
Circuit 'meas' measures qubit '1' but never uses it.
Circuit 'meas' measures qubit '2' but never uses it.
Circuit 'meas' measures qubit '3' but never uses it.bernaz_035353.py35",FP,,,FP,,,,,,,RCC2,,,FP,https://github.com/Melstolit/QisKitTraining/blob/fc42ec0feb9e6302dcf72fbcf3af3eab9668ef8a/Bernaz.py,Melstolit,QisKitTraining,QisKitTraining,0.0,0.0,0.0,1.0,6.0,2020-05-11 17:39:47+00:00,1392.0
ql-constant-classic-bit,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.",quantum_encoding_5a7eeb.py,5,6.0,"Circuit 'qc' measures qubit '0' but never uses it.
Circuit 'qc' measures qubit '1' but never uses it.
Circuit 'qc' measures qubit '2' but never uses it.quantum_encoding_5a7eeb.py5",TP,,,TP,,,,no_sketch_code,,,RCC4,,,TP,https://github.com/tsrobinson/quantum/blob/13115571ccbf50b6b5d5f64954b83832ed3155ed/quantum_encoding.py,tsrobinson,quantum,quantum,0.0,0.0,0.0,1.0,7.0,2022-07-10 16:18:50+00:00,602.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qptt_c5e5a7.py,21,10.0,Circuit 'qc' measures qubit '0' but never uses it.qptt_c5e5a7.py21,FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/Colosu/QPTT/blob/f65c68a7775bf2bcab8730c18302aa2a63bfab29/QPTT.py,Colosu,QPTT,QPTT,0.0,0.0,0.0,2.0,7.0,2021-10-23 18:57:36+00:00,862.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '0' but never uses it.,measurement_postulate_single_qubit_f_fb7a34.py,76,8.0,Circuit 'circ' measures qubit '0' but never uses it.measurement_postulate_single_qubit_f_fb7a34.py76,TP,,,TP,,,,no_teaching_code,,,RCC5,,,TP,https://github.com/a-liv-e/QM1-Exercises/blob/4258d0cf9d9ada5aae9759ef3709de11e677010b/Measurement-postulate-Single-qubit-F.ipynb,a-liv-e,QM1-Exercises,QM1-Exercises,0.0,0.0,0.0,1.0,3.0,2022-01-21 12:07:25+00:00,773.0
ql-constant-classic-bit,Circuit 'qc1' measures qubit '0' but never uses it.,app_c8ff34.py,102,8.0,Circuit 'qc1' measures qubit '0' but never uses it.app_c8ff34.py102,FP,,,FP,,,,,,,RCC3,,,FP,https://github.com/ashwini56/etheftQML/blob/7d26f2e05b15d8f9d29bd03a96db6ef63bb37b1e/app.py,ashwini56,etheftQML,etheftQML,1.0,0.0,1.0,1.0,30.0,2022-10-30 13:42:42+00:00,491.0
ql-constant-classic-bit,Circuit 'circ' measures qubit '3' but never uses it.,test_mapper_217a32.py,83,16.0,Circuit 'circ' measures qubit '3' but never uses it.test_mapper_217a32.py83,TP,,,TP,,,,no_because_test,,,RCC6,,,TP,https://github.com/epiqc/PartialCompilation/blob/50d80f56efdf754e40a0b1dd00404788a03fdf3d/qiskit-terra/test/python/test_mapper.py,epiqc,PartialCompilation,PartialCompilation,11.0,0.0,2.0,3.0,30.0,2019-09-16 23:35:41+00:00,1630.0
ql-constant-classic-bit,Circuit 'circuit' measures qubit '0' but never uses it.,constante_1_00_d02e10.py,8,11.0,Circuit 'circuit' measures qubit '0' but never uses it.constante_1_00_d02e10.py8,TP,TP,TP,TP,,True,,no_teaching_code,,,RCC5,,,TP,"https://github.com/Nat15005/DeutschYDeutsch-Jozsa/blob/07c15bcc325bfc04979230769f4075e1124fb0b9/Funciones_DEUTSCH/Constante_1/Constante_1_(0,0).py",Nat15005,DeutschYDeutsch-Jozsa,DeutschYDeutsch-Jozsa,0.0,1.0,0.0,1.0,17.0,2022-11-27 23:44:59+00:00,462.0
ql-constant-classic-bit,Circuit 'qc' measures qubit '0' but never uses it.,qxq_ylc_lab_5_student_e32900.py,151,6.0,Circuit 'qc' measures qubit '0' but never uses it.qxq_ylc_lab_5_student_e32900.py151,TP,,,TP,,,,no_teaching_code,,,RCC4,,,TP,https://github.com/themohal/quantum_course/blob/9fe793d735c632a66856d6f379001efc33ef6075/Week%205/QXQ_YLC_Lab_5_STUDENT.ipynb,themohal,quantum_course,,,,,,,,
ql-constant-classic-bit,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.",b72_rotation_automata_solutions_d5ca05.py,2171,17.0,"Circuit 'mycircuit' measures qubit '0' but never uses it.
Circuit 'mycircuit' measures qubit '1' but never uses it.
Circuit 'mycircuit' measures qubit '2' but never uses it.b72_rotation_automata_solutions_d5ca05.py2171",NW,,,NW,,,,,,,RCC8,,,NW,https://github.com/QPoland/basics-of-quantum-computing-pl/blob/cb53040139c8d0ba481c461edb80681fa4be96ec/bronze/B72_Rotation_Automata_Solutions.ipynb,QPoland,basics-of-quantum-computing-pl,basics-of-quantum-computing-pl,0.0,0.0,0.0,5.0,30.0,2020-11-28 17:35:41+00:00,1191.0
